Annada-utsav,Km,K
nivAta-sT,U,T
sva-kAl,T6,T
sarva-pramAR,K1,K
na-lOkik,Tn,T
kArya-vaS,T6,T
na-cal,Tn,T
prApti-up,T6,T
kAla-antarit,T3,T
candra-hAr,K4,K
Atman-hat,T6,T
nir-Ba,Bvp,B
na-Avftt,Tn,T
catur-BAg,K1,K
maDu-Am,T6,T
sahasra-mudr,K1,K
mokza-parAyaR,Bs6,B
balAt-kAr,U,T
mUrtti-Bed,T6,T
Keda-janak,T6,T
su-tvak,Bs6,B
zaw-garB,K1,K
gumacena-SarIr,T6,T
BUmi-gahvar,T6,T
katipaya-kroS,K1,K
lakza-pat,T6,T
na-Soc,Tn,T
prati-SoD,Tp,T
Darma-virudD,T6,T
tat-caraRa,T6,T
vEyaktika-sahAyak,K1,K
tat-aNk,T6,T
rAga-dvez,Di,D
balarAma-gfh,T6,T
saciva-Al,T6,T
rAma-rUp,T6,T
karman-yog,K6,K
Darma-SAl,T6,T
kASi-rAj,T6,T
prati-koR,A1,A
modaka-mallak,K1,K
jala-pAn,T6,T
navan-BAg,Km,K
jYAna-nizW,T7,T
sam-akz,A1,A
tat-AjY,T6,T
namas-kfty,Tg,T
ikzvAku-kul,T7,T
pra-harzit,Tp,T
sva-nilay,T6,T
kAcana-dIp,T6,T
aByantara-maRqap,T7,T
sva-janak,T6,T
druta-gat,K1,K
karman-BUt,T2,T
pari-SudD,Tp,T
jyotiza-viz,T6,T
sva-Darm,T6,T
mAnasika-rog,K1,K
Bagavat-smaraR,T6,T
pArTiva-bal,T6,T
a-dakz,Tn,T
vfdDa-upasev,U,T
vimukta-santAp,Bs6,B
soma-pAn,T6,T
masUrI-nagar,K7,K
satya-nizW,T7,T
paSu-pakz,Di,D
karman-saMjYit,K7,K
DarA-utT,T5,T
banDu-jan,K1,K
mahat-Atm,K1,K
prasanna-cetas,Bs6,B
praBAta-sam,T6,T
SAKA-ASr,Bs6,B
paYca-samIp,T6,T
ati-purAR,Tp,T
koRa-kozW,T6,T
rAjan-kumAr,T6,T
Darma-samay,T6,T
yoga-ArUQ,T2,T
mahat-paRqit,K1,K
rAma-mandir,T6,T
putra-apekz,T2,T
maRqala-sT,U,T
evam-viD,Bs6,B
anu-kzaR,A1,A
prati-vedan,Tp,T
sAntvana-vacan,K1,K
budDi-saMyog,T3,T
grAma-vAs,U,T
gfha-yOvan,T6,T
a-nirved,Bsmn,B
santAna-BAgy,T6,T
tat-prat,T2,T
cAritra-doz,T6,T
yaTA-Sakt,A1,A
yaSas-gAn,T6,T
candra-pur,K7,K
sva-putr,T6,T
su-hfd,Tp,T
kara-tAqan,T6,T
gfha-dvAr,T6,T
jala-sevan,T6,T
hfdaya-vidArak,T6,T
na-vya,Tn,T
pitf-gfh,T6,T
rAjan-pad,T6,T
viSAla-vakz,K7,K
maraRa-kAl,T6,T
ati-prasaNg,Tp,T
parama-ISvar,K1,K
ASiz-vacAMs,T6,T
su-vijYAt,Tp,T
iti-Ad,Bs6,B
evaM-viD,Bs6,B
gaNgA-jal,T6,T
Sava-dAh,T6,T
na-svAsTy,Tn,T
yaTA-yogy,A1,A
na-izw,Tn,T
viSrAma-arT,T4,T
hita-AS,U,T
nyAya-pri,Bs6,B
sva-manas,T6,T
bAlya-mitr,T7,T
sUcanA-paww,T6,T
vidyA-aByAs,T6,T
puzpa-cayan,T6,T
sa-rakt,BvS,B
yoga-Pal,T6,T
anu-pad,A1,A
vajra-Ahat,T3,T
Darma-hAn,T6,T
tat-samarpaR,T6,T
grahaRa-samarT,T7,T
rAjan-prAsAd,T6,T
sarva-viD,Bs5,B
dravya-ASrit,T2,T
asTi-Saly,Di,D
SUdra-tapasv,K2,K
kzOra-karm,T6,T
SaraRa-Agat,T2,T
veRu-vAdan,T6,T
rAjya-SAsan,T6,T
pramuKa-dvAr,K1,K
svAmin-dArik,T6,T
rAma-SAsan,T6,T
agastya-Ad,Bs6,B
rasa-j,U,T
upahata-vAs,Bs6,B
na-prakaraR,Tn,T
anuzWAna-paT,T6,T
sa-viSez,T3,T
ABAra-pradarSan,T6,T
aBiprAya-garB,T6,T
mahAn-rAj,K1,K
amfta-arT,T4,T
sa-utsAh,BvS,B
rAjan-mAt,T6,T
rakzaRa-viz,T6,T
na-sampUrR,Tn,T
DUmra-pAn,T6,T
jYAna-prApt,T6,T
Sakti-rahit,T3,T
ati-ucc,A1,A
mUrta-rUp,K1,K
sva-mitr,T6,T
svApa-avasT,T6,T
nir-Dan,Bvp,B
sam-muK,Tp,T
sva-pat,T6,T
kzaRa-mAtr,Tm,T
mat-patn,T6,T
tad-sADan,T6,T
saMkalpa-praBa,Bs6,B
mAyA-jAl,T6,T
datta-avaDAn,Bs3,B
sva-gat,T6,T
citra-paw,T6,T
rUpa-anurUp,T6,T
veda-niyam,T6,T
ati-ADunik,Tp,T
kArya-bAhuly,T6,T
nir-agn,Bvp,B
Bartf-dAmodar,K1,K
su-pUjit,Tp,T
mat-gfh,T6,T
nija-rUp,T6,T
na-vikurvant,Tn,T
Baya-BIt,T3,T
na-vyakt,Tn,T
kfta-kAry,Bs3,B
bahu-guRit,K1,K
daRqaka-araRy,K7,K
toraRa-ant,Bs6,B
BU-lok,K7,K
kArya-antar,T6,T
sva-kAry,T6,T
Gfta-ApUrR,T3,T
prati-vacan,Tp,T
mAlikA-suraB,T6,T
agra-j,U,T
paSu-pakziR,Di,D
pUrRa-udar,Bs6,B
pIqA-dAn,T6,T
vfjina-arRav,K6,K
Asava-dravy,K6,K
vAkya-amft,K6,K
kartita-pakz,Bs6,B
vigata-B,Bs5,B
tat-id,K1,K
raRa-Sikz,T6,T
na-Astik,Tn,T
vana-mAn,T6,T
loka-kolAhal,T6,T
pAzARa-KaRq,T6,T
dakziRA-rUp,T6,T
vAyu-arkk,Di,D
vikftaGna-pad,K7,K
kawuka-aml,Di,D
mitra-gfh,T6,T
rAjan-putr,T6,T
pitrA-AdIn,Bs6,B
rAjan-dvAr,T6,T
sAyam-kAl,T6,T
kArya-karaR,T6,T
vfkza-Pal,T6,T
kzaRa-kAl,Km,K
kuwumba-jan,T6,T
guru-putr,T6,T
SEvala-sanniB,T6,T
hariRa-rup,T6,T
prajA-jan,T6,T
laGu-nagar,K1,K
sarva-pArTiv,K1,K
sa-Adar,BvS,B
nir-AS,Bs6,B
sat-guR,K1,K
BAvin-jIvan,K1,K
udagra-rUp,Bs6,B
kalaha-pri,Bs6,B
vara-d,U,T
na-varRanIy,Tn,T
yaTA-pUrv,A1,A
SIrza-vedan,T6,T
rAjan-udyog,T6,T
Arya-cArudatt,K1,K
dina-anantar,T6,T
vijaya-Goz,T6,T
vana-dvip,T6,T
vakulA-dev,K7,K
ganDarva-rAj,T6,T
vyAla-sUdit,T3,T
tat-an,A1,A
parihAra-mArg,T6,T
A-rohaR,Tp,T
vana-vAs,T7,T
ku-mat,Tg,T
manas-gat,T7,T
sva-lok,T6,T
tat-vastr,T6,T
na-upam,Bsmn,B
meza-rUp,T6,T
upasaMhAra-mantr,T6,T
ISa-kfp,T6,T
hanana-kriy,T6,T
gata-as,Bs6,B
haridAsa-sadfS,T3,T
BUta-vEdy,Bs6,B
su-paripAlanI,Tp,T
Atman-viSvAs,T6,T
dayA-BAvan,T6,T
mat-pit,T6,T
sarva-prARin,K1,K
cOrya-kal,T6,T
mahat-Asan,K1,K
sama-BAg,K1,K
aDaH-muK,Bs6,B
A-varttanI,Tp,T
manuzya-vIry,T6,T
viSva-rUp,T6,T
prati-akz,A1,A
vAstu-lakzm,Ds,D
deSa-paryawan,T6,T
SIla-jY,U,T
BU-parigrah,T6,T
anuBava-samAhAr,T6,T
SiraH-SUl,T6,T
tat-nizWat,T7,T
jalanDara-nAmn,Bs6,B
sa-kOtuk,BvS,B
sarzapa-SAk,T6,T
agni-dev,K6,K
karddama-BAryAt,T6,T
na-vitaT,Tn,T
vasudeva-gfh,T6,T
vijaya-gAn,T6,T
kumuda-Ad,Bs6,B
rAma-lakzmaR,Di,D
vftta-patr,T6,T
mOna-BaNg,T6,T
daSa-sAhasr,Tdt,T
BAgyanATa-rUp,T6,T
jIva-dAn,T6,T
muzwi-parimit,T3,T
SiKaRqI-Ad,Bs6,B
loka-pravAd,T6,T
sa-SatruGn,BvS,B
etat-an,T6,T
dvAdaSI-vrat,T6,T
kali-yug,T6,T
mada-anD,T3,T
alam-al,d,D
Arya-rAm,K1,K
ut-veg,Tp,T
malla-yudD,T6,T
anya-nimitt,T6,T
na-nyAy,Tn,T
na-parihAry,Tn,T
Srama-dAn,T6,T
hIraka-hAr,T6,T
gfDra-rUp,T6,T
anu-guR,A1,A
pUrvatana-Gawan,K1,K
para-arT,T4,T
nandagopa-putr,T6,T
gopa-jan,T6,T
paSu-gozW,T6,T
kfzi-karmaR,T6,T
karman-Pal,T6,T
vivAha-viz,T6,T
haridrA-cUrR,T6,T
bARa-prayog,T6,T
ganDarva-rAg,T6,T
pakza-Cedan,T6,T
ardDa-pad,T1,T
ArTika-sTit,K1,K
mahat-aSan,Bs6,B
BU-svAm,T6,T
naBastala-nivAs,U,T
prastara-KaRq,T6,T
samIpa-vart,U,T
vijaya-garv,T6,T
Ajya-Ady,Bs6,B
Bakta-vaRik,K1,K
sarva-karm,K1,K
rAjan-mArg,T6,T
viSeza-vijYAn,K1,K
pUrva-mudr,K1,K
pratiBaya-rajan,K1,K
tad-asaMB,T6,T
Siras-Cedan,T6,T
Darma-Asan,T6,T
GarzaRa-sama-kAl,Bb,B
deha-antar,Tm,T
paTin-AvAs,T7,T
su-vadan,Tp,T
Siva-tARq,T6,T
mokza-lakzaR,Bs6,B
na-pramey,Tn,T
tat-sarv,K1,K
yaTA-samay,A1,A
aDika-maDur,Bs6,B
ati-dUr,K1,K
rAjya-sT,U,T
guru-kul,T6,T
sitAra-vAdan,T6,T
yuva-rAj,K1,K
lakzmI-rUp,T6,T
tat-pitar,T6,T
veRu-nAd,T6,T
dus-kAl,Tp,T
tat-kaTan,T6,T
rasa-mal,Di,D
yAvat-jIv,A1,A
saBA-sad,T6,T
mAtf-pitar,Di,D
eka-akzar,Km,K
dInAnATa-SarmAR,K7,K
etat-arT,T4,T
na-ekaD,Tn,T
Bojana-avakAS,T6,T
mAMsa-KaRq,T6,T
SrAdDa-karm,K7,K
ISvara-Bakt,T6,T
nimIlita-nay,Bs6,B
puzpaka-vimAn,T6,T
karaYjabIja-eqagaj,Ds,D
na-hit,Tn,T
kowi-pat,T6,T
praTama-BAry,K1,K
sanDi-Ced,T7,T
kAryakrama-samApan,T6,T
yaTA-izw,A1,A
kAzWa-maYjUz,T6,T
kowa-pAl,T6,T
jyotiza-bal,T6,T
durUha-prayog,K1,K
kArya-BAr,T6,T
nizWura-vacan,K1,K
AvaraRa-patr,T6,T
pramARa-anvezaR,T6,T
kftaM-astr,Bs3,B
rOdra-BAv,T6,T
niScita-samay,K1,K
prAcIna-vicAr,K1,K
hasta-saNket,T6,T
rajaH-tamoB,Di,D
gUQa-puruz,K1,K
jYAna-yog,K6,K
etat-sarv,K1,K
sa-kuwumb,BvS,B
hAmida-aBiD,K7,K
pari-vft,Tp,T
deva-Atmak,Bs6,B
caturTa-d,K1,K
darSanIya-Akft,K1,K
vfkza-CAy,T6,T
ardDa-mAtr,Tm,T
tulya-BAv,K1,K
dakziRa-diS,T6,T
aNgI-kAr,U,T
kzetra-baw,T6,T
ati-BAr,Tp,T
sAyaM-kAlIn,T1,T
rAma-aBiDAn,Km,K
haya-gaja-vfzaB,Di,D
cira-pUrv,S,D
kaMkuma-tilak,T6,T
yaTA-ucit,A1,A
pApa-aparAD,K7,K
huNkAra-Sabd,T6,T
aDva-g,U,T
loha-vaRik,T6,T
dAmodara-saNkarzaR,Di,D
evaM-viD,Bs5,B
loka-atIt,T3,T
pratyak-Atman,T6,T
laGu-kukkuw,K1,K
jYAna-yajY,K6,K
gAnDin-mahod,K2,K
aYjanA-dev,K7,K
miSra-mahABAg,K2,K
eka-AkA,K1,K
saNgrAma-kAl,T6,T
parama-arTat,K1,K
na-ucit,Tn,T
virAgi-vez,T6,T
rAjan-kul,T6,T
Darma-rakzaR,T6,T
a-jY,Bsmn,B
tat-nagar,K1,K
sam-uttIry,Tp,T
prati-din,A1,A
rAjan-aDizWAn,T6,T
leSa-mAtr,Tm,T
sva-gav,T6,T
jIvana-yAtr,T6,T
yaTA-BUt,T2,T
mat-manas,T6,T
su-rakzit,Tp,T
asmat-sTAn,T6,T
latA-gfh,T6,T
na-vaD,Tn,T
prakfti-BUt,T7,T
kalA-kAr,U,T
rAjan-sammAn,T6,T
grAma-suhft,T6,T
rukmiRI-kaRW,T6,T
dUra-gaman,T7,T
parama-darSanIy,K1,K
pApa-jIvan,Bs6,B
kim-arT,T4,T
cira-rAtr,K1,K
muKa-niHsft,T5,T
Cadma-veS,Bs6,B
ajA-pAlak,T6,T
nandi-grAm,K7,K
akzara-saMjYak,Bs6,B
Arya-miSr,K1,K
na-paricet,Tp,T
aBi-izw,Tp,T
tat-pArSv,T6,T
tEla-ucit,T3,T
bAhu-yudD,T3,T
tat-antik,T6,T
apaBraMSa-saraR,K1,K
sa-mArdav,BvS,B
su-din,Tp,T
grAma-saB,T6,T
agnihotra-Ad,Bs6,B
rAjapUta-aBiD,K7,K
go-kzIr,T6,T
candra-mAn,T6,T
hfdaya-dAh,U,T
Bfti-kAry,T6,T
saMsAra-mukt,T5,T
nitya-pratat,K1,K
ASiz-vacoB,T6,T
ucca-svar,K1,K
kavi-mahod,K2,K
Cedana-upaSaman,Di,D
Bavat-nikaw,T6,T
na-pratIkzamAR,Tn,T
yajYa-kuRq,T6,T
na-sUyant,Tn,T
SfNgAra-suBag,T3,T
manas-vEkaly,T6,T
rAma-mAt,T6,T
BAva-AveS,T6,T
asmat-muK,T6,T
rakzi-nivAs,T6,T
sU-dUr,Tp,T
rAjan-Bavan,T6,T
tat-viparyay,T6,T
kaRWa-ABaraR,T6,T
a-rAj,Tn,T
candra-ark,Di,D
su-jan,Tp,T
yaTA-Ipsit,A1,A
sarva-kAr,U,T
nava-dvAr,Bs6,B
sa-Sizy,BvS,B
nyAya-aDip,T6,T
na-vaS,Tn,T
ku-tantr,Tk,T
vyADa-samIp,T6,T
na-AKyAt,Tn,T
vAta-Gn,U,T
gupta-rUp,K1,K
sa-Pal,BvS,B
vara-dvay,T6,T
arBaka-dvay,T6,T
mahat-purAR,K1,K
pitta-vikAr,T6,T
kArya-jAt,T6,T
sa-vinay,T3,T
prArTanA-up,T6,T
karman-akarmaR,Di,D
vIrya-nilay,T6,T
prasava-arT,T4,T
kfta-Gn,U,T
lOha-SfMKal,K1,K
go-kzur,T6,T
sadyaH-Diy,Bs6,B
vi-viD,Tp,T
vibanDa-j,U,T
mahimA-anvit,T3,T
kfpARa-hast,Bs6,B
mahat-mantr,K1,K
giri-SiKar,T6,T
Bagna-asT,Bs6,B
samAcAra-patr,T6,T
na-viSrAnt,Tn,T
yukta-cezw,Bs6,B
vfkza-Avart,T3,T
vijita-Atm,Bs3,B
yatna-sADy,T3,T
dfzwi-gocarat,T6,T
na-dfS,Tn,T
priya-vaS,T6,T
azwan-dikz,Km,K
na-vivAhit,Tn,T
Bavat-anujY,T6,T
nfpa-indr,T6,T
jYAna-nizW,Bv,B
DaraRI-aRq,T6,T
eka-Bakt,Bv,B
nir-AbAD,Bs5,B
gaRqakI-nad,K7,K
gAtra-sevak,T6,T
etad-arT,T4,T
manmaTa-paw,K1,K
kartf-rUp,T6,T
rAjan-mahiz,T6,T
saYjAta-pulak,Bs6,B
Bizak-Cadmacar,K2,K
netra-jal,T6,T
sva-hast,T6,T
devI-mandir,T6,T
prasanna-hfd,Bs6,B
gfha-kAry,T6,T
vIryA-kar,T6,T
sOvIra-rAj,T6,T
sama-darSan,T6,T
yaTA-praSn,A1,A
su-kumAr,Tp,T
grAma-aDip,T6,T
puruza-uttam,T7,T
vizaya-viz,Bs6,B
sADu-mahAS,K2,K
vastu-jAt,T3,T
paSu-SAl,T6,T
ramaRI-muK,T6,T
SaNKa-udGoz,T6,T
sam-ucit,Tp,T
kAma-dev,T6,T
harza-atirek,T6,T
na-kft,Tn,T
Gora-AkAr,Bs6,B
yuzmad-Bagin,T6,T
nAnA-viD,Bs6,B
DyAna-yog,K6,K
sva-gfh,T6,T
bahu-g,K1,K
lOha-mAlik,T6,T
karma-sadfS,T3,T
upavAsa-vrat,Ds,D
sAhAyya-arT,T4,T
pitrA-Ad,Bs6,B
mahat-tapasv,K1,K
Bizak-Cadm,K2,K
jAla-granT,T6,T
bAla-sneh,Km,K
guRa-karm,Di,D
na-DIr,Tn,T
brAhmaRa-vez,T6,T
bAhya-AvaraRak,T6,T
grIzma-kAl,T6,T
kAma-Atman,Bs6,B
BAva-rUp,T6,T
tat-samIp,T6,T
jalaja-AnUpa-bEl,Di,D
sa-jIv,Bvs,B
vacana-BaNg,T6,T
yudDa-BUm,T6,T
kroDa-Avizw,T3,T
daSan-kumB,Km,K
karma-guR,Di,D
SirIza-bIj,T6,T
BallUka-AnAnay,T6,T
na-kIrt,Tn,T
BUmi-hIn,T5,T
BIma-Ady,Bs6,B
kzamA-yAcan,T6,T
SrezWin-patn,T6,T
bahu-viGn,Bs6,B
prati-datt,Tp,T
nakra-pratiB,T3,T
kAma-kAr,T6,T
nAsikA-agr,T6,T
sUrya-akz,Bs6,B
layAMgavAra-nagar,K7,K
nava-dampat,K1,K
Dana-rAS,T6,T
Sramika-putr,T6,T
uccala-ttaraNg,K1,K
fzi-var,T7,T
su-cir,Tp,T
pra-BAt,Tp,T
bARa-prahAr,T6,T
ati-saral,K1,K
na-vivek,Tn,T
avidyA-nivftt,T6,T
pfTivI-vizay,T6,T
su-kar,U,T
samaya-avakAS,T6,T
saNgIta-vidv,T6,T
budDi-cAtury,T6,T
cAritra-hIn,T3,T
vftta-ant,T6,T
SarIra-parivartan,T6,T
BaraRa-prozaR,K3,K
KaNga-prahAr,T6,T
taru-kowar,T6,T
nara-uttam,T7,T
bahu-doz,Bs7,B
vivAha-arT,T4,T
himavat-duhit,T6,T
SravaRa-gocarIBUt,T6,T
samAna-vitaraR,K1,K
dur-dfzw,Tp,T
puzpaka-vimAn,K7,K
kula-dev,T6,T
na-prApy,Tn,T
vi-nirmit,Tp,T
tat-karR,T6,T
daDimuKa-Ad,Bs6,B
aBi-rucit,Tp,T
sva-saB,T6,T
pra-vahant,Tp,T
kroDa-Avazw,T3,T
kzIRa-kzat,Di,D
pOtra-muK,T6,T
sa-jal,Bvs,B
na-meDas,Bsmn,B
Bfgu-Ad,Bs6,B
calana-aBAv,T6,T
brahman-upAsak,T6,T
rakzA-banD,T6,T
saMjYA-sam,T6,T
sa-raBas,BvS,B
nivftta-tAp,Bs6,B
prati-spand,Tp,T
mahattva-upet,T3,T
na-svatantr,Tn,T
vaSa-vart,U,T
SrIrAya-mahASay,K2,K
maruttara-dvA,T6,T
ASrama-antar,Tm,T
Bartf-dArak,T6,T
aBimAna-varjit,T3,T
asmad-dozat,T6,T
kIwa-avalIQ,T3,T
parama-arT,Bs6,B
nir-B,Bvp,B
praTama-dfzw,K1,K
SrezWin-gfh,T6,T
pattana-vAsin,U,T
anantara-d,K1,K
niz-prAR,Bvp,B
sva-bIj,T6,T
sva-kzetr,T6,T
vArtA-AlAp,Ds,D
sopAna-mArg,T6,T
rAjan-vEdy,T6,T
muni-caraR,T6,T
na-saMSay,Tn,T
ati-ruzw,U,T
tat-vaMS,T6,T
puruza-BAgy,T6,T
gARqiva-j,T6,T
udDUta-puzp,Bs6,B
jYAna-yajY,Bs6,B
musala-BAg,T6,T
deha-tyAg,T6,T
na-maNgal,Tn,T
tat-parivAr,K1,K
ganDarva-Sakt,T6,T
Siras-cAlan,T6,T
mat-arT,T6,T
karman-Sabdit,K7,K
mandura-sT,U,T
sva-vacan,T6,T
dvi-guR,Km,K
vidita-Atman,Bs6,B
suta-utsAdan,T6,T
ganDarva-lok,T6,T
tat-patr,K1,K
tat-uwaj,T6,T
sODa-mArjan,T6,T
apakramaRa-het,T6,T
zaw-aNg,K1,K
sahAyatA-arT,T4,T
mana-raT,T6,T
sa-puzp,BvS,B
vinIta-svar,K1,K
mada-gaj,Km,K
pati-patn,Di,D
rAja-siMh,K5,K
yAta-AyAt,Ds,D
sarva-aDik,T6,T
arpaRa-Ad,Bs6,B
Satru-pakz,T6,T
dvidala-kaR,T6,T
prAtar-kAl,T1,T
nf-pat,T6,T
praRAma-aYjal,T6,T
ahan-niS,Tn,T
duHKa-rUp,Bs6,B
sva-prAR,T6,T
rela-Sakaw,K7,K
ari-saNG,T6,T
yaSa-BAg,T6,T
bala-hIn,T3,T
mukta-mUrDaj,K1,K
pAda-upa-Bukt,T6,T
vinaya-SIl,Bs6,B
sarva-dfSy,K1,K
jagat-yon,T6,T
tat-din,K1,K
grAma-saK,T6,T
Dana-unmad,T3,T
viza-akt,T3,T
yad-up,T6,T
tad-arT,T4,T
Dana-saYcay,T6,T
jIvat-nar,K1,K
gamana-anantar,T6,T
Uru-dv,T6,T
dur-dEv,Tp,T
na-je,Tn,T
bOdGa-maW,T6,T
prasanna-citt,Bs6,B
cira-pozit,T3,T
pada-g,U,T
saYcArin-vary,T7,T
fzyamUka-parvat,K7,K
patra-dvA,T6,T
DyAna-kAl,T6,T
yava-azwak,T6,T
na-pramatt,Tn,T
sahasra-kavac,Bs6,B
asmat-vacan,T6,T
ati-vel,K1,K
svara-yog,T6,T
jAtya-upadeS,T6,T
tIrTa-yAtr,T6,T
sUkzma-jYAn,K1,K
suKa-duHK,Di,D
viDi-saMskft,T3,T
pAWaka-mahABAg,K2,K
tat-up,T6,T
lABa-BAj,T6,T
viSAla-rUp,K1,K
ASA-SaNk,T6,T
sva-sam,K1,K
hfdaya-avaroD,T6,T
kOSeya-SAwik,K1,K
muni-agr,T6,T
rAjan-banD,T6,T
A-jIvan,Tp,T
rAkzasa-saMhAr,T6,T
gaja-rAj,T6,T
apagata-gOr,Bs5,B
na-varRanI,Tn,T
tIvra-gAm,S,D
suta-Pal,T6,T
pUjA-mAlik,T6,T
kalyARa-kft,U,T
brahma-lok,T6,T
sva-jan,T6,T
hari-vaMS,T6,T
reqiyo-praBat,Bs6,B
SApa-grast,T3,T
mfga-samudAy,T6,T
praBAta-prasupt,T7,T
Bartf-dArik,T6,T
kanizWa-Bag,K1,K
siMhAsana-ArUQ,T2,T
azwan-aNgul,Km,K
rasa-varj,T3,T
dina-dvay,T6,T
Apatti-kAl,T6,T
mAtf-svas,T6,T
na-kAry,Tn,T
jAla-AkarzaR,T6,T
aDika-mAtr,S,D
santAna-doz,T7,T
pASa-aNkuS,Di,D
svarRa-parvat,Km,K
kzaRa-kAl,K1,K
maru-BAg,T6,T
sam-ArUQ,Tp,T
fRa-rUp,T6,T
kfta-rakz,Bs6,B
nidrA-matt,T7,T
vasA-mardan,T6,T
ratna-mAl,T6,T
recaka-AKy,Bs6,B
jala-grahaR,T6,T
manda-anil,K1,K
upAya-nirUpaR,T6,T
pASa-patit,T7,T
pari-hAs,Tp,T
dvi-aNgul,Km,K
videSa-j,U,T
kara-kamala,K7,K
nara-nArAyaR,Di,D
vaMSa-aBimAn,T6,T
bahu-mUly,Bs6,B
karman-j,U,T
laqquka-dvay,T6,T
pUrvva-bIj,K1,K
su-pratizWit,Tp,T
muni-saNG,T6,T
SarIra-mAtr,S,D
DAvana-vaS,T6,T
na-kulIn,Tn,T
pitf-sam,T6,T
kElAsa-gir,K7,K
CAyA-citr,T6,T
vARijya-kzetr,T6,T
parIkzA-Bavan,T6,T
na-jYAn,Tn,T
jaraGarahap-Bagin,T6,T
snigDa-maDur,K3,K
vizRu-lok,T6,T
dayA-Darm,K6,K
puMstva-Gn,U,T
karman-virAm,T7,T
nir-vikAr,Bs6,B
nija-prAsAd,K1,K
sa-patnIk,BvS,B
cikitsA-arT,T4,T
viveka-pUrR,T3,T
mohinI-rUp,T6,T
dAsa-varg,T6,T
cAya-cazak,T6,T
na-kuSal,Tn,T
mftyu-samakAl,T6,T
kzoBa-sAgar,T6,T
mahat-siMh,Bs6,B
Bojya-sAmagr,T6,T
na-BIr,Tn,T
naKa-kzat,T6,T
kArtika-ant,Bs6,B
paYcan-amft,Tds,T
puRya-Pal,T6,T
dus-Sakun,Tp,T
prata-pat,T6,T
jIvana-yApan,T6,T
Barata-fzaB,T7,T
mahat-vEd,K1,K
kara-tala,T6,T
SiKara-kaw,Ds,D
vEBava-jIvan,Km,K
kfta-aBizek,Bs4,B
rAjya-BAr,T6,T
jIvana-haraR,T6,T
gfha-AByantar,T6,T
grAma-antik,T6,T
na-kAr,Tn,T
nir-rog,Bvp,B
sa-aBiyog,BvS,B
BU-sur,T6,T
na-KaRq,Tn,T
abDi-sT,U,T
dur-laB,Bvp,B
nir-ABaraR,Tp,T
vastra-KaRqamek,T6,T
mat-putr,T6,T
na-sUy,Tn,T
SApa-dAn,T6,T
mft-suraB,T6,T
citra-kAr,U,T
tat-patr,T6,T
sva-sut,T6,T
vAmana-rUp,T6,T
